model name,query index,verifcation time,verifcation memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R
NeoElection-PT-4,8,0,0,NONE,FALSE,1830,2340,99,115,0.005055,0,30,0,5,0,368,1329,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-4,9,0,0,NONE,FALSE,1830,2340,4,0,0.005386,1,35,0,5,0,335,1357,36,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,1,0,0,NONE,FALSE,3090,4674,175,231,0.012251,0,12,0,12,0,607,2285,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-5,10,0,0,NONE,FALSE,3090,4674,2,0,0.012775,0,42,0,6,0,547,2341,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,11,0,0,NONE,FALSE,3090,4674,4,0,0.012901,0,42,0,6,0,547,2339,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,12,0,0,NONE,FALSE,3090,4674,2,0,0.01461,0,42,0,6,0,547,2340,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,13,0,0,NONE,FALSE,3090,4674,7,0,0.012757,0,42,0,6,0,547,2337,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,14,0,0,NONE,FALSE,3090,4674,4,0,0.012947,0,42,0,6,0,547,2339,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,15,0,0,NONE,FALSE,3090,4674,13,3,0.014483,0,41,2,6,0,547,2337,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,16,0,0,NONE,FALSE,3090,4674,2,0,0.012831,0,42,0,6,0,547,2340,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,2,0,0,NONE,FALSE,3090,4674,1302,0,0.013578,1,42,0,6,0,547,1190,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,3,0,0,NONE,FALSE,3090,4674,1409,231,0.014682,0,24,0,0,0,595,1249,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-5,4,0,0,NONE,FALSE,3090,4674,159,221,0.0121,0,36,0,6,0,593,2297,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-5,5,0,0,NONE,FALSE,3090,4674,2923,226,0.014099,0,18,0,0,0,626,70,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-5,6,0,0,NONE,FALSE,3090,4674,79,30,0.014354,72031,30,0,0,0,594,2275,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,7,0,0,NONE,FALSE,3090,4674,6,0,0.01479,1,42,0,6,0,547,2336,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,8,0,0,NONE,FALSE,3090,4674,6,0,0.013175,1,42,0,6,0,547,2341,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-5,9,0,0,NONE,FALSE,3090,4674,5,0,0.012833,1,41,0,7,0,548,2339,80,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,1,0,0,NONE,FALSE,4830,8435,264,394,0.028375,0,7,0,14,0,913,3634,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-6,10,0,0,NONE,FALSE,4830,8435,9,0,0.028294,0,49,0,7,0,835,3707,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,11,0,0,NONE,FALSE,4830,8435,1,0,0.027954,0,49,0,7,0,835,3712,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,12,0,0,NONE,FALSE,4830,8435,4,0,0.028965,0,49,0,7,0,835,3709,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,13,0,0,NONE,FALSE,4830,8435,5,0,0.02805,0,49,0,7,0,835,3709,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,14,0,0,NONE,FALSE,4830,8435,5,0,0.02961,0,49,0,7,0,835,3710,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,15,0,0,NONE,FALSE,4830,8435,1,0,0.02797,0,49,0,7,0,835,3712,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,16,0,0,NONE,FALSE,4830,8435,2,0,0.027897,0,49,0,7,0,835,3711,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,2,0,0,NONE,FALSE,4830,8435,313,370,0.02922,0,49,0,7,0,835,3646,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-6,3,0,0,NONE,FALSE,4830,8435,7,0,0.03269,1,49,0,7,0,835,3706,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,4,0,0,NONE,FALSE,4830,8435,2352,388,0.028701,0,7,0,14,0,949,1840,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-6,5,0,0,NONE,FALSE,4830,8435,7,0,0.028823,1,42,0,7,0,872,3683,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-6,6,0,0,NONE,FALSE,4830,8435,2378,370,0.03037,0,49,0,7,0,835,1839,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-6,7,0,0,NONE,FALSE,4830,8435,251,388,0.028792,0,28,0,7,0,898,3647,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-6,8,0,0,NONE,FALSE,4830,8435,322,0,0.048647,1,49,0,0,0,835,3613,180,0,6,0,0,0,0,0,0,0,0
NeoElection-PT-6,9,0,0,NONE,FALSE,4830,8435,133,113,0.033554,0,49,7,7,0,835,3710,150,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,1,0,0,NONE,FALSE,7128,14112,988,603,0.056786,0,8,0,16,0,1357,5281,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-7,10,0,0,NONE,FALSE,7128,14112,2,0,0.057889,0,56,0,8,0,1211,5538,252,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,11,0,0,NONE,FALSE,7128,14112,243,303,0.06613,0,55,4,8,0,1211,5538,216,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,12,0,0,NONE,FALSE,7128,14112,5,0,0.057403,0,56,0,8,0,1211,5535,252,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,13,0,0,NONE,FALSE,7128,14112,193,182,0.066504,0,56,9,8,0,1211,5534,252,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,14,0,0,NONE,FALSE,7128,14112,1,0,0.057614,0,56,0,8,0,1211,5539,252,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,15,0,0,NONE,FALSE,7128,14112,3,0,0.057642,0,56,0,8,0,1211,5537,252,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,16,0,0,NONE,FALSE,7128,14112,246,303,0.066056,0,55,4,8,0,1211,5534,216,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,2,0,0,NONE,FALSE,7128,14112,3350,610,0.059404,0,0,0,0,0,1358,2828,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-7,3,0,0,NONE,FALSE,7128,14112,32,0,0.06176,1,56,0,0,0,1211,5516,252,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,4,0,0,NONE,FALSE,7128,14112,3272,610,0.05788,0,8,0,16,0,1308,2840,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-7,5,0,0,NONE,FALSE,7128,14112,6552,603,0.060323,0,8,0,16,0,1357,143,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-7,6,0,0,NONE,FALSE,7128,14112,3262,596,0.060249,0,40,0,8,0,1290,2849,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-7,7,0,0,NONE,FALSE,7128,14112,448,0,0.108022,1,56,0,8,0,1211,5434,294,0,7,0,0,0,0,0,0,0,0
NeoElection-PT-7,8,0,0,NONE,FALSE,7128,14112,3072,0,0.060375,1,56,0,8,0,1211,2860,252,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-7,9,0,0,NONE,FALSE,7128,14112,2,0,0.057768,1,56,0,8,0,1211,5539,252,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,1,0,0,NONE,FALSE,10062,22266,235,72,0.11499,0,27,0,0,0,1859,7705,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,10,0,0,NONE,FALSE,10062,22266,9,0,0.114407,0,63,0,9,0,1687,7883,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,11,0,0,NONE,FALSE,10062,22266,1,0,0.114722,0,63,0,9,0,1687,7889,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,12,0,0,NONE,FALSE,10062,22266,2,0,0.120177,0,63,0,9,0,1687,7887,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,13,0,0,NONE,FALSE,10062,22266,7,0,0.114918,0,63,0,9,0,1687,7882,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,14,0,0,NONE,FALSE,10062,22266,2,0,0.114278,0,63,0,9,0,1687,7888,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,15,0,0,NONE,FALSE,10062,22266,7,0,0.116409,0,63,0,9,0,1687,7883,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,16,0,0,NONE,FALSE,10062,22266,9,0,0.125086,0,63,0,9,0,1687,7881,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,2,0,0,NONE,FALSE,10062,22266,5488,885,0.11644,0,9,0,18,0,1869,3856,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-8,3,0,0,NONE,FALSE,10062,22266,5621,869,0.123958,0,36,0,0,0,1858,3751,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-8,4,0,0,NONE,FALSE,10062,22266,448,893,0.112724,0,9,0,18,0,1805,7784,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-8,5,0,0,NONE,FALSE,10062,22266,9,0,0.118302,1,63,0,9,0,1687,7888,392,0,1,0,0,0,0,0,0,0,0
NeoElection-PT-8,6,0,0,NONE,FALSE,10062,22266,1193,861,0.116451,0,63,0,9,0,1687,7647,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-8,7,0,0,NONE,FALSE,10062,22266,729,861,0.115748,0,63,0,0,0,1687,7746,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-8,8,0,0,NONE,FALSE,10062,22266,495,869,0.113093,0,36,0,9,0,1858,7730,0,0,0,0,0,0,0,0,0,0,0
NeoElection-PT-8,9,0,0,NONE,FALSE,10062,22266,7,0,0.113624,1,63,0,9,0,1687,7884,392,0,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,1,0,0,NONE,FALSE,165,355,103,121,0.000894,0,14,12,0,134,0,12,2,24,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,10,0,0,NONE,FALSE,165,355,112,126,0.00087,0,10,9,0,139,0,10,1,24,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,11,0,0,NONE,FALSE,165,355,140,161,0.000801,0,0,0,0,121,0,0,0,25,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,12,0,0,NONE,FALSE,165,355,110,126,0.000886,0,11,9,0,136,0,11,0,24,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,13,0,0,NONE,FALSE,165,355,98,112,0.000858,0,15,14,0,136,0,12,0,26,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,14,0,0,NONE,FALSE,165,355,142,166,0.000817,0,0,0,0,121,0,0,0,23,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,15,0,0,NONE,FALSE,165,355,100,116,0.000863,0,15,13,0,135,0,12,0,25,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,16,0,0,NONE,FALSE,165,355,104,127,0.000912,0,14,12,0,133,0,12,0,23,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,2,0,0,NONE,FALSE,165,355,140,161,0.000789,0,0,0,0,121,0,0,2,25,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,3,0,0,NONE,FALSE,165,355,139,155,0.000779,0,0,0,0,122,0,0,2,26,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,4,0,0,NONE,FALSE,165,355,139,155,0.000754,0,0,0,0,122,0,0,0,26,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,5,0,0,NONE,FALSE,165,355,98,112,0.000845,0,15,14,0,136,0,12,1,26,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,6,0,0,NONE,FALSE,165,355,142,162,0.0008,0,0,0,0,124,0,0,2,23,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,7,0,0,NONE,FALSE,165,355,100,114,0.000834,0,14,13,0,136,0,12,0,26,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,8,0,0,NONE,FALSE,165,355,140,158,0.000765,0,0,0,0,121,0,0,0,25,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1A,9,0,0,NONE,FALSE,165,355,143,169,0.00082,0,0,0,0,120,0,0,0,22,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,1,0,0,NONE,FALSE,1416,1640,132,165,0.003521,0,1078,96,0,101,0,5,0,102,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,10,0,0,NONE,FALSE,1416,1640,141,173,0.00356,0,1074,93,0,102,0,1,0,101,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,11,0,0,NONE,FALSE,1416,1640,135,169,0.003509,0,1081,89,0,101,0,9,0,102,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,12,0,0,NONE,FALSE,1416,1640,131,168,0.003559,0,1078,94,0,103,0,10,0,103,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,13,0,0,NONE,FALSE,1416,1640,2,2,0.002007,0,1078,91,0,102,0,3,0,100,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,14,0,0,NONE,FALSE,1416,1640,122,158,0.003522,0,1082,97,0,101,0,10,0,105,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,15,0,0,NONE,FALSE,1416,1640,128,163,0.003475,0,1083,94,0,101,0,10,0,101,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,16,0,0,NONE,FALSE,1416,1640,119,157,0.003514,0,1084,99,0,100,0,11,0,103,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,2,0,0,NONE,FALSE,1416,1640,131,168,0.003523,0,1079,94,0,100,0,10,0,102,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,3,0,0,NONE,FALSE,1416,1640,116,154,0.003494,0,1086,99,0,100,0,12,0,103,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,4,0,0,NONE,FALSE,1416,1640,2,2,0.001998,3,1079,91,0,101,0,6,0,100,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,5,0,0,NONE,FALSE,1416,1640,113,148,0.003422,0,1092,98,0,102,0,12,0,101,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,6,0,0,NONE,FALSE,1416,1640,118,153,0.003418,0,1088,97,0,101,0,11,0,102,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,7,0,0,NONE,FALSE,1416,1640,120,155,0.003466,0,1087,96,0,104,0,11,0,102,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,8,0,0,NONE,FALSE,1416,1640,129,160,0.003462,0,1083,95,0,102,0,7,0,100,1,0,0,0,0,0,0,0,0
NoC3x3-PT-1B,9,0,0,NONE,FALSE,1416,1640,119,154,0.003431,0,1087,97,0,101,0,11,0,102,1,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,1,0,0,NONE,FALSE,361,428,315,397,0.001287,0,22,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,10,0,0,NONE,FALSE,361,428,294,369,0.001261,0,25,5,24,20,0,13,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,11,0,0,NONE,FALSE,361,428,294,369,0.001263,0,25,5,24,20,0,13,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,12,0,0,NONE,FALSE,361,428,315,397,0.001281,0,22,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,13,0,0,NONE,FALSE,361,428,294,369,0.001264,0,25,5,24,20,0,13,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,14,0,0,NONE,FALSE,361,428,295,370,0.001257,0,24,5,24,20,0,13,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,15,0,0,NONE,FALSE,361,428,295,370,0.001252,0,25,4,24,20,0,13,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,16,0,0,NONE,FALSE,361,428,314,396,0.001306,0,23,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,2,0,0,NONE,FALSE,361,428,316,398,0.001285,0,21,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,3,0,0,NONE,FALSE,361,428,315,397,0.001282,0,22,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,4,0,0,NONE,FALSE,361,428,295,370,0.001254,0,24,5,24,20,0,13,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,5,0,0,NONE,FALSE,361,428,315,397,0.001285,0,22,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,6,0,0,NONE,FALSE,361,428,295,370,0.001253,0,25,4,24,20,0,13,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,7,0,0,NONE,FALSE,361,428,294,369,0.001291,0,25,5,24,20,0,13,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,8,0,0,NONE,FALSE,361,428,313,395,0.001259,0,24,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2A,9,0,0,NONE,FALSE,361,428,313,395,0.001265,0,24,0,24,0,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,1,0,0,NONE,FALSE,2003,2292,471,740,0.004322,0,1081,442,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,10,0,0,NONE,FALSE,2003,2292,483,752,0.004236,0,1075,436,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,11,0,0,NONE,FALSE,2003,2292,471,740,0.004197,0,1080,443,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,12,0,0,NONE,FALSE,2003,2292,475,744,0.004212,0,1078,441,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,13,0,0,NONE,FALSE,2003,2292,476,745,0.004212,0,1075,443,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,14,0,0,NONE,FALSE,2003,2292,476,745,0.004232,0,1079,439,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,15,0,0,NONE,FALSE,2003,2292,478,748,0.004245,0,1073,443,0,20,0,9,8,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,16,0,0,NONE,FALSE,2003,2292,476,746,0.004206,0,1078,440,0,19,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,2,0,0,NONE,FALSE,2003,2292,479,748,0.00433,0,1078,437,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,3,0,0,NONE,FALSE,2003,2292,476,746,0.004514,0,1075,442,0,20,0,9,8,1,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,4,0,0,NONE,FALSE,2003,2292,470,739,0.004197,0,1080,444,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,5,0,0,NONE,FALSE,2003,2292,505,782,0.004446,0,1072,423,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,6,0,0,NONE,FALSE,2003,2292,474,743,0.004205,0,1080,440,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,7,0,0,NONE,FALSE,2003,2292,471,740,0.00423,0,1081,442,0,20,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,8,0,0,NONE,FALSE,2003,2292,485,755,0.004305,0,1074,437,0,17,0,7,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-2B,9,0,0,NONE,FALSE,2003,2292,490,760,0.004674,0,1072,431,0,20,0,9,8,1,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,1,0,0,NONE,FALSE,370,450,333,421,0.001417,0,19,1,18,1,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,10,0,0,NONE,FALSE,370,450,333,421,0.001417,0,19,1,18,1,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,11,0,0,NONE,FALSE,370,450,333,421,0.001399,0,19,1,18,1,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,12,0,0,NONE,FALSE,370,450,322,396,0.001092,0,20,0,18,25,0,10,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,13,0,0,NONE,FALSE,370,450,334,422,0.001418,0,18,1,18,1,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,14,0,0,NONE,FALSE,370,450,323,397,0.001105,0,19,0,18,25,0,10,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,15,0,0,NONE,FALSE,370,450,322,396,0.001091,0,20,0,18,25,0,10,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,16,0,0,NONE,FALSE,370,450,322,396,0.001095,0,20,0,18,25,0,10,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,2,0,0,NONE,FALSE,370,450,322,396,0.001103,0,20,0,18,25,0,10,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,3,0,0,NONE,FALSE,370,450,334,422,0.001419,0,18,0,18,1,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,4,0,0,NONE,FALSE,370,450,324,397,0.001106,0,19,0,18,25,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,5,0,0,NONE,FALSE,370,450,322,396,0.00112,0,20,0,18,25,0,10,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,6,0,0,NONE,FALSE,370,450,322,396,0.001106,0,20,0,18,25,0,10,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,7,0,0,NONE,FALSE,370,450,335,423,0.001437,0,17,1,18,1,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,8,0,0,NONE,FALSE,370,450,322,396,0.001112,0,20,0,18,25,0,10,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3A,9,0,0,NONE,FALSE,370,450,333,421,0.001429,0,19,1,18,1,0,0,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,1,0,0,NONE,FALSE,2117,2435,485,776,0.00496,0,1151,472,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,10,0,0,NONE,FALSE,2117,2435,496,787,0.004952,0,1150,462,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,11,0,0,NONE,FALSE,2117,2435,488,779,0.004878,0,1152,468,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,12,0,0,NONE,FALSE,2117,2435,484,775,0.004889,0,1152,472,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,13,0,0,NONE,FALSE,2117,2435,505,805,0.005005,0,1145,463,0,13,0,4,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,14,0,0,NONE,FALSE,2117,2435,483,774,0.004816,0,1153,472,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,15,0,0,NONE,FALSE,2117,2435,490,781,0.004826,0,1152,466,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,16,0,0,NONE,FALSE,2117,2435,487,778,0.004812,0,1150,471,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,2,0,0,NONE,FALSE,2117,2435,494,789,0.004832,0,1146,471,0,20,0,6,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,3,0,0,NONE,FALSE,2117,2435,487,778,0.004988,0,1151,470,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,4,0,0,NONE,FALSE,2117,2435,491,783,0.004906,0,1149,468,0,26,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,5,0,0,NONE,FALSE,2117,2435,490,781,0.005007,0,1151,467,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,6,0,0,NONE,FALSE,2117,2435,496,788,0.00533,0,1149,462,0,27,0,9,8,1,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,7,0,0,NONE,FALSE,2117,2435,503,794,0.004952,0,1150,455,0,27,0,9,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,8,0,0,NONE,FALSE,2117,2435,497,791,0.004918,0,1146,467,0,22,0,7,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-3B,9,0,0,NONE,FALSE,2117,2435,527,824,0.00514,0,1141,444,0,17,0,5,9,0,0,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,1,0,0,NONE,FALSE,293,608,184,216,0.001525,0,25,24,0,203,0,18,0,42,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,10,0,0,NONE,FALSE,293,608,184,216,0.001522,0,25,24,0,203,0,18,0,42,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,11,0,0,NONE,FALSE,293,608,254,296,0.001526,0,0,0,0,181,0,0,0,39,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,12,0,0,NONE,FALSE,293,608,185,219,0.00154,0,25,24,0,202,0,18,1,41,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,13,0,0,NONE,FALSE,293,608,186,218,0.001539,0,24,23,0,203,0,18,1,42,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,14,0,0,NONE,FALSE,293,608,184,216,0.00152,0,25,24,0,203,0,18,0,42,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,15,0,0,NONE,FALSE,293,608,253,294,0.001482,0,0,0,0,179,0,0,1,40,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,16,0,0,NONE,FALSE,293,608,188,229,0.001552,0,25,21,0,202,0,18,0,41,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,2,0,0,NONE,FALSE,293,608,195,229,0.001561,0,21,20,0,204,0,17,1,40,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,3,0,0,NONE,FALSE,293,608,186,224,0.001549,0,25,23,0,202,0,18,0,41,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,4,0,0,NONE,FALSE,293,608,195,233,0.001572,0,22,19,0,203,0,17,0,40,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,5,0,0,NONE,FALSE,293,608,188,225,0.001543,0,24,22,0,202,0,18,0,41,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,6,0,0,NONE,FALSE,293,608,253,298,0.001531,0,0,0,0,180,0,0,2,40,1,0,0,0,0,0,0,0,0
NoC3x3-PT-4A,7,0,0,NONE,FALSE,293,608,184,216,0.001489,0,25,24,0,203,0,18,0,42,1,0,0,0,0,0,0,0,0
