model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R,rule S
JoinFreeModules-PT-0005,10,2.6151,22640,FALSE,FALSE,26,41,15,24,0.000216,1092727,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,11,0.002567,6208,TRUE,FALSE,26,41,15,24,0.00019,1092727,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,12,0.002272,6136,TRUE,FALSE,26,41,10,16,0.000129,10609,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,13,0.002198,6208,TRUE,FALSE,26,41,25,40,0.000192,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,14,0.0019,6204,TRUE,FALSE,26,41,15,24,0.000134,1092727,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,15,0.0,3780,TRUE,TRUE,26,41,15,24,0.000135,1092727,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,16,0.001904,6208,FALSE,FALSE,26,41,20,32,0.000199,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,2,0.001762,5992,TRUE,FALSE,26,41,5,8,0.000126,103,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,3,0.0,3700,FALSE,TRUE,26,41,5,8,0.000129,103,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,4,0.001983,6208,TRUE,FALSE,26,41,16,24,0.000144,1092727,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,5,0.0,4224,TRUE,TRUE,26,41,20,32,0.000197,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,6,0.005049,6140,TRUE,FALSE,26,41,10,16,0.000142,10609,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,7,0.00186,6208,FALSE,FALSE,26,41,20,32,0.000142,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,8,0.0,4240,FALSE,TRUE,26,41,20,32,0.000161,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0005,9,0.001942,5944,FALSE,FALSE,26,41,15,24,0.000158,1092727,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,1,0.001996,6208,TRUE,FALSE,51,81,25,40,0.000254,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,10,0.001902,6128,TRUE,FALSE,51,81,10,16,0.000199,4368100,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,11,0.001984,6208,TRUE,FALSE,51,81,26,40,0.000248,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,12,0.001952,6208,TRUE,FALSE,51,81,15,24,0.000207,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,13,0.002083,6132,FALSE,FALSE,51,81,10,16,0.000312,4368100,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,14,0.001893,6208,TRUE,FALSE,51,81,15,24,0.000265,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,15,0.002282,6208,FALSE,FALSE,51,81,25,40,0.000307,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,16,0.00199,6208,FALSE,FALSE,51,81,20,32,0.000217,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,2,0.002517,6208,FALSE,FALSE,51,81,15,24,0.000268,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,3,0.002324,6208,FALSE,FALSE,51,81,21,32,0.000219,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,4,0.002141,6208,FALSE,FALSE,51,81,25,40,0.000284,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,5,0.002947,6208,FALSE,FALSE,51,81,20,32,0.000216,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,6,0.001926,6208,TRUE,FALSE,51,81,20,32,0.000218,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,7,0.00181,6284,FALSE,FALSE,51,81,25,40,0.000208,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,8,0.002051,6204,FALSE,FALSE,51,81,15,24,0.000246,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0010,9,0.001968,6208,TRUE,FALSE,51,81,15,24,0.000211,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,1,0.0,3588,TRUE,TRUE,101,161,1,0,0.000353,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,10,0.002184,6208,FALSE,FALSE,101,161,20,32,0.000479,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,11,0.002819,5884,FALSE,FALSE,101,161,5,8,0.000493,17010,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,12,0.002223,6208,FALSE,FALSE,101,161,20,32,0.000466,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,13,0.003011,6208,TRUE,FALSE,101,161,20,32,0.000404,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,14,0.001701,10592,FALSE,FALSE,101,161,25,40,0.000362,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,15,0.00225,6208,TRUE,FALSE,101,161,16,24,0.000363,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,16,0.001894,6204,FALSE,FALSE,101,161,30,48,0.000364,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,2,0.002484,5824,TRUE,FALSE,101,161,5,8,0.000334,17010,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,3,0.002563,5964,TRUE,FALSE,101,161,10,16,0.000445,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,4,0.002699,5884,FALSE,FALSE,101,161,5,8,0.000337,17010,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,5,0.002135,6208,FALSE,FALSE,101,161,20,32,0.000366,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,6,0.002071,6488,FALSE,FALSE,101,161,35,56,0.000486,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,7,0.001967,6208,FALSE,FALSE,101,161,15,24,0.000352,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,8,0.001727,5824,TRUE,FALSE,101,161,5,8,0.00035,17010,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0020,9,0.0,3656,TRUE,TRUE,101,161,5,8,0.000327,17010,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,1,0.002558,6208,TRUE,FALSE,251,401,30,48,0.001047,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,10,0.002,6056,FALSE,FALSE,251,401,10,16,0.000898,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,11,0.001909,6208,TRUE,FALSE,251,401,20,32,0.000936,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,12,0.00181,6052,FALSE,FALSE,251,401,5,8,0.00096,393720,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,13,0.003541,6208,FALSE,FALSE,251,401,30,48,0.000844,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,14,0.002512,6048,TRUE,FALSE,251,401,5,8,0.000984,393720,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,15,0.001905,6048,FALSE,FALSE,251,401,10,16,0.000866,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,16,0.001795,5984,TRUE,FALSE,251,401,5,8,0.000797,393720,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,2,0.001859,6048,TRUE,FALSE,251,401,5,8,0.00087,393720,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,3,0.002056,6208,FALSE,FALSE,251,401,55,88,0.000899,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,4,0.002882,6208,FALSE,FALSE,251,401,40,64,0.000946,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,5,0.002311,6052,FALSE,FALSE,251,401,10,16,0.000877,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,6,0.00206,6204,FALSE,FALSE,251,401,41,64,0.000957,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,7,0.002208,6208,FALSE,FALSE,251,401,35,56,0.000843,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,8,0.002109,6284,FALSE,FALSE,251,401,25,40,0.000884,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0050,9,0.001938,6392,TRUE,FALSE,251,401,50,80,0.000981,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,1,0.001983,6208,FALSE,FALSE,501,801,30,48,0.002271,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,10,0.002446,6208,TRUE,FALSE,501,801,35,56,0.002054,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,11,0.001837,5824,TRUE,FALSE,501,801,5,8,0.002264,5158070,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,12,0.002176,6024,FALSE,FALSE,501,801,10,16,0.002558,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,13,0.001764,5960,TRUE,FALSE,501,801,10,16,0.002247,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,14,0.00196,6208,TRUE,FALSE,501,801,30,48,0.002252,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,15,0.002232,6028,FALSE,FALSE,501,801,10,16,0.002254,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,16,0.001844,5960,TRUE,FALSE,501,801,10,16,0.002081,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,2,0.001968,5824,TRUE,FALSE,501,801,10,16,0.002304,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,3,0.002097,6024,FALSE,FALSE,501,801,10,16,0.002218,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,4,0.001813,6100,TRUE,FALSE,501,801,10,16,0.002224,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,5,0.002775,6208,TRUE,FALSE,501,801,15,24,0.002253,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,6,0.003589,6208,TRUE,FALSE,501,801,20,32,0.002021,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,7,0.002608,5944,TRUE,FALSE,501,801,15,24,0.002232,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,8,0.002016,6024,FALSE,FALSE,501,801,10,16,0.002474,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0100,9,0.002586,5884,FALSE,FALSE,501,801,5,8,0.002157,5158070,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,1,0.002238,6052,FALSE,FALSE,1001,1601,10,16,0.006205,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,10,0.001865,6064,TRUE,FALSE,1001,1601,10,16,0.006915,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,11,0.002309,6472,FALSE,FALSE,1001,1601,65,104,0.006936,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,12,0.004244,6208,TRUE,FALSE,1001,1601,35,56,0.007056,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,13,0.001898,6252,TRUE,FALSE,1001,1601,35,56,0.007401,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,14,0.003152,5944,TRUE,FALSE,1001,1601,15,24,0.006819,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,15,0.003459,7000,FALSE,FALSE,1001,1601,30,48,0.006985,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,16,0.002298,6128,TRUE,FALSE,1001,1601,10,16,0.006262,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,2,0.07496,6364,TRUE,FALSE,1001,1601,5,8,0.006909,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,3,0.003372,6056,FALSE,FALSE,1001,1601,10,16,0.006825,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,4,0.001719,6204,TRUE,FALSE,1001,1601,50,80,0.006881,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,5,0.001959,6056,FALSE,FALSE,1001,1601,5,8,0.007143,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,6,0.003425,6208,TRUE,FALSE,1001,1601,35,56,0.006837,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,7,0.003014,5944,TRUE,FALSE,1001,1601,15,24,0.006874,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,8,0.177563,6316,FALSE,FALSE,1001,1601,30,48,0.006597,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0200,9,0.003217,6196,FALSE,FALSE,1001,1601,45,72,0.006798,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,1,0.450303,14520,FALSE,FALSE,2501,4001,5,8,0.036358,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,10,0.002257,6208,TRUE,FALSE,2501,4001,35,56,0.030633,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,11,0.008444,6208,TRUE,FALSE,2501,4001,30,48,0.031649,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,12,0.006434,6208,TRUE,FALSE,2501,4001,35,56,0.035969,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,13,0.00202,5984,TRUE,FALSE,2501,4001,5,8,0.035869,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,14,0.002054,6204,TRUE,FALSE,2501,4001,35,56,0.035133,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,15,0.001945,5984,TRUE,FALSE,2501,4001,5,8,0.03578,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,16,0.003955,6128,FALSE,FALSE,2501,4001,10,16,0.035504,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,2,0.002021,6052,FALSE,FALSE,2501,4001,10,16,0.035222,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,3,0.362539,13920,FALSE,FALSE,2501,4001,25,40,0.035233,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,4,0.002076,6208,TRUE,FALSE,2501,4001,30,48,0.035994,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,5,0.012504,6632,FALSE,FALSE,2501,4001,55,88,0.035334,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,6,0.879593,25980,FALSE,FALSE,2501,4001,15,24,0.031552,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,7,0.00206,6208,FALSE,FALSE,2501,4001,55,88,0.035525,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,8,0.002483,5984,TRUE,FALSE,2501,4001,5,8,0.031103,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-0500,9,0.004283,6052,FALSE,FALSE,2501,4001,10,16,0.035014,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,1,0.38891,11936,FALSE,FALSE,5001,8001,5,8,0.134168,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,10,0.002126,5984,TRUE,FALSE,5001,8001,5,8,0.119206,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,11,0.006574,6052,FALSE,FALSE,5001,8001,10,16,0.120706,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,12,0.002121,6052,FALSE,FALSE,5001,8001,5,8,0.120907,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,13,0.006455,6212,TRUE,FALSE,5001,8001,35,56,0.1283,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,14,0.012431,6200,TRUE,FALSE,5001,8001,45,72,0.121996,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,15,0.008967,6212,FALSE,FALSE,5001,8001,25,40,0.129561,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,16,0.001849,6196,FALSE,FALSE,5001,8001,35,56,0.119627,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,2,0.004908,6008,TRUE,FALSE,5001,8001,10,16,0.124662,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,3,0.006366,6052,FALSE,FALSE,5001,8001,10,16,0.128442,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,4,0.002184,6212,FALSE,FALSE,5001,8001,25,40,0.11938,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,5,0.002276,6208,TRUE,FALSE,5001,8001,30,48,0.120777,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,6,5.23049,107324,TRUE,FALSE,5001,8001,30,48,0.120198,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,7,0.002074,6048,TRUE,FALSE,5001,8001,5,8,0.135289,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,8,0.002304,6212,FALSE,FALSE,5001,8001,40,64,0.121263,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-1000,9,0.002652,6212,TRUE,FALSE,5001,8001,25,40,0.11989,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,1,1.96493,39144,TRUE,FALSE,10001,16001,10,16,0.539959,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,10,0.002248,6208,TRUE,FALSE,10001,16001,35,56,0.470613,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,11,0.00192,6120,FALSE,FALSE,10001,16001,10,16,0.470147,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,12,0.002123,5992,TRUE,FALSE,10001,16001,10,16,0.470641,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,13,0.002112,6208,TRUE,FALSE,10001,16001,35,56,0.478558,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,14,0.041314,6208,FALSE,FALSE,10001,16001,35,56,0.48651,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,15,0.001749,6808,FALSE,FALSE,10001,16001,40,64,0.468466,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,16,18.5969,506044,FALSE,FALSE,10001,16001,40,64,0.479972,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,2,0.012836,6192,TRUE,FALSE,10001,16001,45,72,0.522874,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,3,0.010119,6072,TRUE,FALSE,10001,16001,10,16,0.477708,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,4,0.001978,6048,FALSE,FALSE,10001,16001,5,8,0.472166,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,5,0.002277,5988,TRUE,FALSE,10001,16001,5,8,0.472656,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,6,0.002263,6208,TRUE,FALSE,10001,16001,35,56,0.472439,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,7,0.015432,6208,TRUE,FALSE,10001,16001,25,40,0.47382,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,8,0.001956,7868,TRUE,FALSE,10001,16001,30,48,0.477392,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-2000,9,0.001828,6052,FALSE,FALSE,10001,16001,10,16,0.469493,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,1,81.747,894632,FALSE,FALSE,25001,40001,10,16,2.93545,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,10,0.02815,6208,TRUE,FALSE,25001,40001,30,48,2.95832,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,11,9.81002,178236,FALSE,FALSE,25001,40001,5,8,2.94765,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,12,0.399132,11316,TRUE,FALSE,25001,40001,35,56,2.92891,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,13,0.014616,9308,TRUE,FALSE,25001,40001,20,32,3.0043,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,14,0.002226,6208,TRUE,FALSE,25001,40001,40,64,3.01145,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,15,0.002689,5980,TRUE,FALSE,25001,40001,5,8,2.94358,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,16,0.00244,6208,TRUE,FALSE,25001,40001,35,56,2.95332,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,2,0.001986,5984,TRUE,FALSE,25001,40001,10,16,2.94997,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,3,0.001842,6048,FALSE,FALSE,25001,40001,5,8,2.95076,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,4,0.001652,8864,FALSE,FALSE,25001,40001,30,48,2.91589,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,5,0.091781,7112,FALSE,FALSE,25001,40001,35,56,2.91818,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,6,0.002502,6044,FALSE,FALSE,25001,40001,10,16,2.92832,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,7,0.002264,6196,TRUE,FALSE,25001,40001,45,72,2.93039,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,8,0.010744,6036,FALSE,FALSE,25001,40001,5,8,2.94223,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
JoinFreeModules-PT-5000,9,0.002185,6048,FALSE,FALSE,25001,40001,10,16,2.95571,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
