model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R,rule S
ASLink-PT-03a,4,0.0,7476,TRUE,TRUE,821,1281,595,1092,0.0104,0,129,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,49
ASLink-PT-03a,5,0.0,274580,NONE,FALSE,821,1281,595,1092,0.010395,0,129,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,49
ASLink-PT-03a,6,0.0,7488,TRUE,TRUE,821,1281,600,1096,0.009173,0,129,38,45,14,0,5,0,0,0,0,0,0,0,0,0,0,0,41
ASLink-PT-03a,7,0.0,7540,FALSE,TRUE,821,1281,596,1093,0.009845,0,130,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,48
ASLink-PT-03a,8,0.048032,8628,FALSE,FALSE,821,1281,596,1093,0.008784,0,128,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,49
ASLink-PT-03a,9,20.2633,46756,TRUE,FALSE,821,1281,619,1108,0.009302,0,125,38,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,27
ASLink-PT-03b,1,0.0,7476,FALSE,TRUE,1638,2094,598,1094,0.011429,0,899,64,48,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,10,0.012223,8628,FALSE,FALSE,1638,2094,600,1097,0.014701,0,896,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,11,0.0,7484,FALSE,TRUE,1638,2094,599,1094,0.012802,0,899,64,47,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,12,0.033506,8880,FALSE,FALSE,1638,2094,605,1099,0.014838,0,898,64,48,14,0,4,0,0,0,0,0,0,0,0,0,0,0,75
ASLink-PT-03b,13,0.0,7548,FALSE,TRUE,1638,2094,598,1095,0.012404,0,898,63,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,14,0.088186,8628,FALSE,FALSE,1638,2094,598,1095,0.014427,0,898,62,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,82
ASLink-PT-03b,15,0.0,7480,FALSE,TRUE,1638,2094,597,1094,0.012404,0,899,63,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,16,0.0,284440,NONE,FALSE,1638,2094,606,1100,0.014522,0,897,64,48,14,0,4,0,0,0,0,0,0,0,0,0,0,0,75
ASLink-PT-03b,2,3.63748,15016,FALSE,FALSE,1638,2094,623,1115,0.015604,0,885,62,45,13,0,4,0,0,0,0,0,0,0,0,0,0,0,72
ASLink-PT-03b,3,0.0,7476,FALSE,TRUE,1638,2094,596,1093,0.015182,0,900,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,4,0.003326,8620,TRUE,FALSE,1638,2094,597,1094,0.014345,0,898,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,82
ASLink-PT-03b,5,0.0,265724,NONE,FALSE,1638,2094,599,1095,0.013463,0,899,63,48,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,6,0.003365,8544,FALSE,FALSE,1638,2094,604,1099,0.014378,0,897,63,48,14,0,5,0,0,0,0,0,0,0,0,0,0,0,74
ASLink-PT-03b,7,0.102741,8552,FALSE,FALSE,1638,2094,597,1094,0.014708,0,899,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,8,0.0,7476,FALSE,TRUE,1638,2094,596,1093,0.014717,0,900,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-03b,9,0.002278,8932,FALSE,FALSE,1638,2094,601,1098,0.014661,0,897,62,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0,81
ASLink-PT-04a,1,0.0,8584,TRUE,TRUE,1016,1554,757,1333,0.009917,0,161,47,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,32
ASLink-PT-04a,10,0.0,8424,FALSE,TRUE,1016,1554,728,1314,0.012439,0,164,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,11,0.065228,8528,TRUE,FALSE,1016,1554,726,1313,0.012628,0,165,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,12,0.0,8420,FALSE,TRUE,1016,1554,726,1313,0.012788,0,165,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,13,0.0,8500,FALSE,TRUE,1016,1554,732,1318,0.011071,0,165,47,58,17,0,7,0,0,0,0,0,0,0,0,0,0,0,54
ASLink-PT-04a,14,0.0,446224,NONE,FALSE,1016,1554,730,1316,0.012996,0,162,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,15,0.0,8492,FALSE,TRUE,1016,1554,728,1315,0.010782,0,163,47,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,16,0.0,8508,FALSE,TRUE,1016,1554,734,1318,0.012547,0,161,48,55,17,0,8,0,0,0,0,0,0,0,0,0,0,0,61
