"model name","query index","time","memory","answer","solved by query simplification","prev place count","prev transition count","post place count","post transition count","rule A","rule B","rule C","rule D","rule E","rule F","rule G","rule H","rule I","rule J","rule K","rule L","rule M"
"DES-PT-20b","12","0.19","7064","FALSE","FALSE","360","311","200","142","121","33","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-20b","13","0.75","7064","TRUE","FALSE","360","311","208","146","118","32","0","14","0","3","2","0","0","0","0","0","0"
"DES-PT-20b","14","0.28","7068","FALSE","FALSE","360","311","215","161","114","27","0","9","0","3","3","0","1","0","0","0","0"
"DES-PT-20b","15","0.18","7068","FALSE","FALSE","360","311","201","144","121","32","0","13","0","4","3","0","1","0","0","0","0"
"DES-PT-20b","16","1.24","7136","FALSE","FALSE","360","311","224","175","104","25","0","5","0","4","3","0","1","0","0","0","0"
"DES-PT-20b","2","0.19","7064","TRUE","FALSE","360","311","206","148","117","32","0","13","0","3","3","0","1","0","0","0","0"
"DES-PT-20b","3","300.01","240208","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-20b","4","300.01","222936","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-20b","5","300.00","193352","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-20b","6","76.29","54428","TRUE","FALSE","360","311","201","142","121","32","0","14","0","3","3","0","1","0","0","0","0"
"DES-PT-20b","7","300.01","229164","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-20b","8","0.19","7064","FALSE","FALSE","360","311","202","141","122","32","0","14","0","4","2","0","0","0","0","0","0"
"DES-PT-20b","9","0.21","7068","TRUE","FALSE","360","311","200","141","121","33","0","14","0","3","3","0","1","0","0","0","0"
"DES-PT-30a","1","0.05","6816","FALSE","FALSE","234","191","232","174","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-30a","10","0.05","6816","TRUE","FALSE","234","191","234","175","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-30a","11","0.08","6816","TRUE","FALSE","234","191","232","174","1","1","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-30a","12","300.01","263356","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30a","13","0.05","6816","TRUE","FALSE","234","191","232","174","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-30a","14","0.05","6816","FALSE","FALSE","234","191","234","175","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-30a","15","300.01","198364","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30a","16","0.14","6816","FALSE","FALSE","234","191","234","175","0","3","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-30a","2","0.22","6820","FALSE","FALSE","234","191","232","174","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-30a","3","300.01","232088","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30a","4","0.26","6820","TRUE","FALSE","234","191","232","174","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-30a","5","300.01","216048","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30a","6","300.00","181868","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30a","7","0.56","6816","TRUE","FALSE","234","191","232","174","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-30a","8","0.04","6816","TRUE","FALSE","234","191","234","175","0","1","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-30a","9","1.30","6816","TRUE","FALSE","234","191","234","175","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-30b","1","300.00","211348","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30b","10","0.26","7080","TRUE","FALSE","399","350","242","184","119","33","0","14","0","3","2","0","1","0","0","0","0"
"DES-PT-30b","11","300.00","201068","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30b","12","300.00","225600","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30b","13","0.24","7084","TRUE","FALSE","399","350","239","181","120","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-30b","14","30.37","35072","FALSE","FALSE","399","350","250","188","117","30","0","14","0","3","2","0","0","0","0","0","0"
"DES-PT-30b","15","0.23","7084","TRUE","FALSE","399","350","241","183","119","33","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-30b","16","0.25","7080","FALSE","FALSE","399","350","238","180","122","33","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-30b","2","0.23","7080","TRUE","FALSE","399","350","238","180","121","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-30b","3","300.00","177084","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30b","4","0.22","7084","TRUE","FALSE","399","350","243","189","121","29","0","11","0","4","2","0","1","0","0","0","0"
"DES-PT-30b","5","30.67","26600","FALSE","FALSE","399","350","240","182","119","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-30b","6","0.23","7084","FALSE","FALSE","399","350","238","180","122","33","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-30b","7","0.23","7080","FALSE","FALSE","399","350","243","186","118","31","0","13","0","4","3","0","1","0","0","0","0"
"DES-PT-30b","8","300.00","149272","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-30b","9","300.00","177976","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","1","0.74","6900","TRUE","FALSE","274","231","272","214","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-40a","10","300.01","194824","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","11","3.91","7620","FALSE","FALSE","274","231","272","214","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-40a","12","300.01","197608","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","13","300.01","194192","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","14","300.01","176436","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","15","300.01","185304","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","16","300.01","154564","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","2","0.07","6900","FALSE","FALSE","274","231","274","215","0","1","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-40a","3","0.06","6896","FALSE","FALSE","274","231","272","214","1","1","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-40a","4","300.00","203744","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","5","300.00","192512","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","6","2.63","7352","FALSE","FALSE","274","231","274","215","0","3","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-40a","7","300.00","123820","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","8","300.00","239260","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40a","9","206.22","120048","FALSE","FALSE","274","231","272","214","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-40b","1","0.42","7172","TRUE","FALSE","439","390","286","228","116","34","0","13","0","3","3","0","1","0","0","0","0"
"DES-PT-40b","10","0.27","7172","FALSE","FALSE","439","390","279","221","120","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","11","300.00","167464","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40b","12","0.29","7176","FALSE","FALSE","439","390","289","232","112","30","0","13","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","13","0.67","7176","FALSE","FALSE","439","390","280","224","121","32","0","12","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","14","0.27","7176","TRUE","FALSE","439","390","284","229","119","30","0","11","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","15","0.30","7176","TRUE","FALSE","439","390","285","228","118","30","0","13","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","16","300.01","192612","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40b","2","300.01","204864","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40b","3","300.01","182712","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-40b","4","35.73","30376","FALSE","FALSE","439","390","281","226","121","31","0","11","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","5","0.33","7176","FALSE","FALSE","439","390","277","219","122","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","6","4.75","9120","TRUE","FALSE","439","390","280","222","119","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","7","0.26","7172","TRUE","FALSE","439","390","280","222","119","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","8","0.27","7176","FALSE","FALSE","439","390","281","224","120","31","0","13","0","4","3","0","1","0","0","0","0"
"DES-PT-40b","9","100.34","69488","TRUE","FALSE","439","390","286","229","116","31","0","13","0","3","2","0","1","0","0","0","0"
"DES-PT-50a","1","300.01","186444","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50a","10","300.01","206616","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50a","11","300.01","175508","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50a","12","300.01","181784","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50a","13","300.01","187704","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50a","14","0.38","6988","FALSE","FALSE","314","271","314","255","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-50a","15","300.01","185676","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50a","16","0.07","6992","TRUE","FALSE","314","271","312","254","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-50a","2","0.08","6988","FALSE","FALSE","314","271","312","254","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-50a","3","0.81","6988","TRUE","FALSE","314","271","312","254","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-50a","4","2.34","7636","FALSE","FALSE","314","271","312","254","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-50a","5","117.40","53220","TRUE","FALSE","314","271","314","255","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-50a","6","300.00","136620","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50a","7","2.99","7424","TRUE","FALSE","314","271","312","254","1","1","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-50a","8","4.84","8604","FALSE","FALSE","314","271","314","255","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-50a","9","0.29","6988","FALSE","FALSE","314","271","312","254","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-50b","1","0.34","7272","TRUE","FALSE","479","430","322","264","118","32","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","10","0.33","7272","FALSE","FALSE","479","430","318","260","121","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","11","0.32","7268","TRUE","FALSE","479","430","318","260","121","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","12","300.00","169372","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50b","13","0.46","7268","TRUE","FALSE","479","430","317","259","122","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","14","300.01","199200","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50b","15","0.33","7268","FALSE","FALSE","479","430","319","261","120","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","16","0.31","7272","FALSE","FALSE","479","430","326","271","118","29","0","12","0","4","2","0","1","0","0","0","0"
"DES-PT-50b","2","0.33","7268","TRUE","FALSE","479","430","319","262","121","33","0","13","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","3","300.00","139624","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50b","4","0.60","7272","TRUE","FALSE","479","430","318","260","122","33","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","5","300.00","129104","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50b","6","0.32","7268","TRUE","FALSE","479","430","319","261","120","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","7","300.00","163480","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-50b","8","148.24","96036","TRUE","FALSE","479","430","320","262","119","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-50b","9","300.00","143184","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60a","1","0.09","7100","FALSE","FALSE","354","311","352","294","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-60a","10","300.00","126460","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60a","11","300.01","164124","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60a","12","300.01","161024","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60a","13","300.01","180364","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60a","14","300.01","172264","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60a","15","0.08","7100","FALSE","FALSE","354","311","354","295","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-60a","16","0.08","7100","TRUE","FALSE","354","311","354","295","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-60a","2","300.01","184000","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60a","3","0.08","7104","FALSE","FALSE","354","311","352","294","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-60a","4","0.08","7100","FALSE","FALSE","354","311","354","295","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-60a","5","300.00","170024","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60a","6","0.08","7104","TRUE","FALSE","354","311","352","294","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-60a","7","0.14","7100","FALSE","FALSE","354","311","354","295","0","3","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-60a","8","0.11","7100","TRUE","FALSE","354","311","352","294","1","2","0","14","0","1","2","0","0","0","0","0","0"
"DES-PT-60a","9","0.09","7100","FALSE","FALSE","354","311","354","295","0","4","0","14","0","0","2","0","0","0","0","0","0"
"DES-PT-60b","1","0.37","7108","TRUE","FALSE","519","470","359","303","122","32","0","12","0","4","3","0","1","0","0","0","0"
"DES-PT-60b","10","0.37","7112","TRUE","FALSE","519","470","365","308","116","34","0","13","0","4","3","0","1","0","0","0","0"
"DES-PT-60b","11","300.01","177264","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60b","12","28.08","19796","FALSE","FALSE","519","470","366","309","118","29","0","12","0","3","3","0","1","0","0","0","0"
"DES-PT-60b","13","0.38","7108","TRUE","FALSE","519","470","359","301","121","33","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-60b","14","300.01","194644","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60b","15","0.37","7108","FALSE","FALSE","519","470","360","304","121","32","0","12","0","4","3","0","1","0","0","0","0"
"DES-PT-60b","16","0.37","7108","TRUE","FALSE","519","470","361","302","119","33","0","14","0","3","3","0","1","0","0","0","0"
"DES-PT-60b","2","0.38","7108","FALSE","FALSE","519","470","363","306","120","30","0","13","0","4","3","0","1","0","0","0","0"
"DES-PT-60b","3","300.00","158780","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60b","4","0.37","7108","TRUE","FALSE","519","470","361","303","118","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-60b","5","0.78","7108","FALSE","FALSE","519","470","358","300","121","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-60b","6","300.00","172624","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60b","7","0.53","7108","TRUE","FALSE","519","470","357","299","122","34","0","14","0","4","3","0","1","0","0","0","0"
"DES-PT-60b","8","300.00","127956","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-60b","9","0.37","7108","FALSE","FALSE","519","470","359","303","122","32","0","12","0","4","3","0","1","0","0","0","0"
"DLCflexbar-PT-2a","1","7.55","9772","TRUE","FALSE","353","2169","8","6","8","0","0","289","0","0","950","32","2","0","0","0","0"
"DLCflexbar-PT-2a","10","7.56","9776","TRUE","FALSE","353","2169","2","1","4","0","0","288","0","0","946","32","2","0","0","0","0"
"DLCflexbar-PT-2a","11","7.36","9772","TRUE","FALSE","353","2169","89","226","30","0","0","340","0","0","1173","30","4","0","0","0","0"
"DLCflexbar-PT-2a","12","11.40","9772","FALSE","FALSE","353","2169","2","2","1","0","0","264","0","172","900","155","1","0","0","0","0"
"DLCflexbar-PT-2a","13","7.55","9776","FALSE","FALSE","353","2169","2","1","4","0","0","288","0","0","946","32","2","0","0","0","0"
"DLCflexbar-PT-2a","14","7.55","9776","TRUE","FALSE","353","2169","2","1","4","0","0","288","0","0","946","32","2","0","0","0","0"
"DLCflexbar-PT-2a","15","7.68","9776","FALSE","FALSE","353","2169","32","75","30","0","0","315","0","0","1154","31","4","0","0","0","0"
"DLCflexbar-PT-2a","16","7.68","9776","TRUE","FALSE","353","2169","3","1","22","0","0","314","0","0","1100","32","4","0","0","0","0"
"DLCflexbar-PT-2a","2","7.65","9772","FALSE","FALSE","353","2169","18","17","21","0","0","313","0","0","1054","31","4","0","0","0","0"
"DLCflexbar-PT-2a","3","7.32","9772","FALSE","FALSE","353","2169","73","164","33","0","0","316","0","0","1089","30","4","0","0","0","0"
"DLCflexbar-PT-2a","4","7.66","9780","FALSE","FALSE","353","2169","10","6","24","0","0","316","0","0","1058","32","4","0","0","0","0"
"DLCflexbar-PT-2a","5","7.21","9776","TRUE","FALSE","353","2169","54","145","6","0","0","288","0","0","969","31","2","0","0","0","0"
"DLCflexbar-PT-2a","6","7.65","9776","FALSE","FALSE","353","2169","14","11","28","0","0","316","0","0","1066","30","4","0","0","0","0"
"DLCflexbar-PT-2a","7","7.66","9772","TRUE","FALSE","353","2169","15","12","24","0","0","315","0","0","1100","32","4","0","0","0","0"
"DLCflexbar-PT-2a","8","7.28","9772","FALSE","FALSE","353","2169","71","161","26","0","0","316","0","0","1035","31","3","0","0","0","0"
"DLCflexbar-PT-2a","9","7.60","9772","TRUE","FALSE","353","2169","14","11","19","0","0","291","0","0","1008","32","4","0","0","0","0"
"DLCflexbar-PT-2b","1","56.56","19832","TRUE","FALSE","4456","6272","813","2473","3551","0","0","92","0","0","4","92","1","0","0","0","0"
"DLCflexbar-PT-2b","10","300.01","368980","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","11","57.52","20880","TRUE","FALSE","4456","6272","820","2481","3543","0","0","92","0","0","4","93","1","0","0","0","0"
"DLCflexbar-PT-2b","12","300.01","330868","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","13","56.55","19828","FALSE","FALSE","4456","6272","816","2476","3548","0","0","92","0","0","4","92","1","0","0","0","0"
"DLCflexbar-PT-2b","14","57.51","20908","TRUE","FALSE","4456","6272","818","2478","3546","0","0","92","0","0","4","92","1","0","0","0","0"
"DLCflexbar-PT-2b","15","300.01","363888","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","16","300.02","417060","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","2","300.01","364936","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","3","300.01","327288","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","4","63.16","27380","TRUE","FALSE","4456","6272","821","2481","3543","0","0","92","0","0","4","92","1","0","0","0","0"
"DLCflexbar-PT-2b","5","69.27","42120","TRUE","FALSE","4456","6272","819","2480","3545","0","0","91","0","0","4","92","1","0","0","0","0"
"DLCflexbar-PT-2b","6","300.01","381740","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","7","300.01","358896","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","8","300.01","340500","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-2b","9","56.60","19828","FALSE","FALSE","4456","6272","821","2482","3542","0","0","92","0","0","4","93","1","0","0","0","0"
"DLCflexbar-PT-3a","1","25.89","13696","FALSE","FALSE","581","3891","2","1","4","0","0","490","0","0","1723","45","2","0","0","0","0"
"DLCflexbar-PT-3a","10","25.89","13692","FALSE","FALSE","581","3891","3","1","4","0","0","491","0","0","1723","45","2","0","0","0","0"
"DLCflexbar-PT-3a","11","26.24","13692","TRUE","FALSE","581","3891","58","95","23","0","0","562","0","0","1942","44","4","0","0","0","0"
"DLCflexbar-PT-3a","12","25.70","13692","FALSE","FALSE","581","3891","12","18","1","0","0","455","0","0","1655","44","1","0","0","0","0"
"DLCflexbar-PT-3a","13","25.62","13692","FALSE","FALSE","581","3891","12","18","1","0","0","455","0","0","1655","44","1","0","0","0","0"
"DLCflexbar-PT-3a","14","25.94","13692","FALSE","FALSE","581","3891","11","9","7","0","0","491","0","0","1728","45","2","0","0","0","0"
"DLCflexbar-PT-3a","15","26.28","13692","FALSE","FALSE","581","3891","24","25","23","0","0","563","0","0","1942","44","4","0","0","0","0"
"DLCflexbar-PT-3a","16","26.34","13692","FALSE","FALSE","581","3891","17","20","20","0","0","562","0","0","1937","43","4","0","0","0","0"
"DLCflexbar-PT-3a","2","26.00","13696","TRUE","FALSE","581","3891","18","15","18","0","0","493","0","0","1811","45","4","0","0","0","0"
"DLCflexbar-PT-3a","3","25.91","13692","TRUE","FALSE","581","3891","10","9","7","0","0","490","0","0","1728","45","2","0","0","0","0"
"DLCflexbar-PT-3a","4","26.06","13692","TRUE","FALSE","581","3891","2","1","11","0","0","491","0","0","1801","45","4","0","0","0","0"
"DLCflexbar-PT-3a","5","25.96","13692","TRUE","FALSE","581","3891","4","3","9","0","0","491","0","0","1733","44","3","0","0","0","0"
"DLCflexbar-PT-3a","6","26.08","13696","FALSE","FALSE","581","3891","3","1","8","0","0","525","0","0","1791","45","2","0","0","0","0"
"DLCflexbar-PT-3a","7","26.08","13696","TRUE","FALSE","581","3891","48","114","17","0","0","494","0","0","1874","45","4","0","0","0","0"
"DLCflexbar-PT-3a","8","26.03","13692","FALSE","FALSE","581","3891","2","1","11","0","0","491","0","0","1801","45","4","0","0","0","0"
"DLCflexbar-PT-3a","9","25.94","13692","TRUE","FALSE","581","3891","94","192","46","0","0","568","0","0","2148","44","4","0","0","0","0"
"DLCflexbar-PT-3b","1","300.01","248712","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","10","300.01","213816","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","11","300.01","275592","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","12","300.01","241248","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","13","61.50","31320","FALSE","FALSE","7245","10555","4905","8215","2340","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","14","300.01","243488","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","15","300.01","247628","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","16","300.01","231452","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","2","61.51","31188","FALSE","FALSE","7245","10555","4879","8189","2366","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","3","300.01","234916","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","4","187.97","264412","FALSE","FALSE","7245","10555","4881","8191","2364","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","5","300.01","245260","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","6","300.01","242516","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","7","300.01","221464","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","8","300.01","239876","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-3b","9","300.01","245556","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DLCflexbar-PT-4a","1","60.83","20884","FALSE","FALSE","927","6615","909","2981","0","0","0","752","0","0","2864","18","0","0","0","0","0"
"DLCflexbar-PT-4a","10","60.86","21040","FALSE","FALSE","927","6615","909","2981","0","0","0","752","0","0","2864","18","0","0","0","0","0"
"DLCflexbar-PT-4a","11","60.93","20880","FALSE","FALSE","927","6615","909","2981","0","0","0","752","0","0","2864","18","0","0","0","0","0"
"DLCflexbar-PT-4a","12","60.87","20884","FALSE","FALSE","927","6615","909","2981","0","0","0","752","0","0","2864","18","0","0","0","0","0"
"DLCflexbar-PT-4a","13","62.56","20884","TRUE","FALSE","927","6615","340","2970","1","0","0","752","0","558","2864","28","0","0","0","0","0"
"DLCflexbar-PT-4a","14","62.66","20884","TRUE","FALSE","927","6615","340","2970","1","0","0","752","0","558","2864","28","0","0","0","0","0"
