"model name","query index","time","memory","answer","solved by query simplification","prev place count","prev transition count","post place count","post transition count","rule A","rule B","rule C","rule D","rule E","rule F","rule G","rule H","rule I","rule J","rule K","rule L","rule M","rule N"
"ASLink-PT-04b","6","300.01","173732","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","7","300.01","166068","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","8","300.01","145548","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","9","300.01","176680","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","1","3.26","9584","FALSE","FALSE","1211","1827","857","1534","201","58","71","20","0","10","0","0","0","49","0","0","0","0"
"ASLink-PT-05a","10","300.00","97552","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","11","300.00","135000","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","12","300.00","104644","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","13","300.00","117956","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","14","25.29","19724","TRUE","FALSE","1211","1827","859","1536","201","55","71","20","0","10","0","0","0","49","0","0","0","0"
"ASLink-PT-05a","15","300.01","132400","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","16","300.00","101724","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","2","2.96","9552","FALSE","FALSE","1211","1827","857","1534","201","58","71","20","0","10","0","0","0","49","0","0","0","0"
"ASLink-PT-05a","3","300.00","63764","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","4","300.00","128364","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","5","2.95","9408","FALSE","FALSE","1211","1827","859","1535","199","58","70","20","0","10","0","0","0","50","0","0","0","0"
"ASLink-PT-05a","6","2.91","9452","FALSE","FALSE","1211","1827","859","1535","198","58","70","20","0","10","0","0","0","51","0","0","0","0"
