"model name","query index","time","memory","answer","solved by query simplification","prev place count","prev transition count","post place count","post transition count","rule A","rule B","rule C","rule D","rule E","rule F","rule G","rule H","rule I","rule J","rule K","rule L","rule M"
"Peterson-PT-3","6","300.00","59392","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-3","7","0.85","6824","TRUE","FALSE","244","332","244","332","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-3","8","300.00","66160","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-3","9","300.00","71796","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","1","300.00","68544","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","10","300.00","74368","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","11","300.00","73892","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","12","300.00","104484","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","13","300.00","78152","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","14","143.02","40752","FALSE","FALSE","480","690","480","690","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","15","0.21","7852","FALSE","FALSE","480","690","480","690","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","16","300.00","75972","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","2","300.00","113744","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","3","300.00","72596","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","4","0.13","7848","TRUE","FALSE","480","690","480","690","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","5","0.93","7848","FALSE","FALSE","480","690","480","690","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","6","0.12","7844","TRUE","FALSE","480","690","480","690","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","7","300.00","65840","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","8","0.11","7848","TRUE","FALSE","480","690","480","690","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-4","9","300.00","75000","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","1","300.00","89568","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","10","300.00","63844","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","11","300.00","57900","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","12","300.00","56012","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","13","300.00","54616","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","14","300.00","63776","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","15","6.16","9104","TRUE","FALSE","834","1242","834","1242","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","16","300.00","54924","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","2","300.00","52088","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","3","300.00","72828","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","4","300.00","60796","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","5","32.26","13664","TRUE","FALSE","834","1242","834","1242","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","6","300.00","37516","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","7","0.22","9112","FALSE","FALSE","834","1242","834","1242","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","8","300.00","54404","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-5","9","300.00","55652","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","1","0.61","12520","TRUE","FALSE","1330","2030","1330","2030","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","10","300.00","52468","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","11","300.00","59004","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","12","300.00","74400","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","13","300.00","59892","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","14","300.00","59928","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","15","300.00","50468","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","16","300.00","72244","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","2","300.00","50568","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","3","300.00","50276","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","4","300.00","96380","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","5","300.00","117128","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","6","0.42","12520","TRUE","FALSE","1330","2030","1330","2030","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","7","0.41","12524","TRUE","FALSE","1330","2030","1330","2030","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","8","300.00","89516","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-6","9","300.00","59288","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","1","0.64","18704","TRUE","FALSE","1992","3096","1992","3096","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","10","300.00","41232","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","11","300.00","37152","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","12","300.00","37120","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","13","300.00","34348","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","14","6.56","17488","FALSE","FALSE","1992","3096","1992","3096","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","15","300.00","37148","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","16","0.62","18020","FALSE","FALSE","1992","3096","1992","3096","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","2","300.00","78460","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","3","0.62","19176","TRUE","FALSE","1992","3096","1992","3096","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","4","3.88","17816","FALSE","FALSE","1992","3096","1992","3096","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","5","300.00","34636","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","6","0.61","17976","TRUE","FALSE","1992","3096","1992","3096","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","7","0.67","18764","FALSE","FALSE","1992","3096","1992","3096","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","8","300.00","51520","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peterson-PT-7","9","300.00","37072","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","1","0.35","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","10","0.03","6524","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","11","0.29","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","12","0.32","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","13","0.31","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","14","0.34","6524","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","15","0.02","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","16","0.37","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","2","0.33","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","3","0.30","6524","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","4","0.28","6524","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","5","0.08","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","6","0.32","6524","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","7","0.13","6524","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","8","0.02","6524","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS010","9","0.37","6524","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","1","0.03","6592","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","10","0.03","6592","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","11","0.02","6596","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","12","300.00","136368","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","13","0.03","6596","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","14","300.00","109552","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","15","0.03","6596","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","16","0.02","6592","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","2","0.02","6592","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","3","0.03","6592","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","4","0.02","6592","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","5","0.03","6592","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","6","0.02","6592","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","7","0.02","6592","TRUE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","8","0.02","6592","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D02CS100","9","0.02","6596","FALSE","FALSE","14","65","14","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","1","300.01","203372","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","10","300.01","313768","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","11","0.62","8840","FALSE","FALSE","77","677","75","625","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D05CS010","12","0.64","8840","FALSE","FALSE","77","677","75","625","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D05CS010","13","0.58","8840","TRUE","FALSE","77","677","76","625","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D05CS010","14","0.59","8584","TRUE","FALSE","77","677","75","625","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D05CS010","15","300.01","231060","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","16","300.01","205916","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","2","0.60","8840","FALSE","FALSE","77","677","75","625","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D05CS010","3","300.01","304120","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","4","300.01","460652","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","5","300.00","207092","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","6","300.01","192644","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","7","300.01","275288","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","8","300.01","348524","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS010","9","0.61","8840","TRUE","FALSE","77","677","75","625","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D05CS100","1","0.14","8580","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","10","0.14","8840","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","11","0.15","8580","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","12","300.01","372056","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","13","0.15","8840","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","14","0.16","8840","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","15","0.15","8840","FALSE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","16","0.14","8840","FALSE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","2","0.14","8840","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","3","0.15","8580","FALSE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","4","0.14","8580","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","5","0.14","8844","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","6","0.15","8840","FALSE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","7","0.16","8840","FALSE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","8","0.16","8840","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D05CS100","9","0.14","8840","TRUE","FALSE","77","677","77","677","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS010","1","8.80","26716","TRUE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","10","8.69","25840","FALSE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","11","300.01","325084","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS010","12","8.68","25760","FALSE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","13","8.80","27196","TRUE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","14","8.82","25984","FALSE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","15","8.74","25872","FALSE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","16","300.02","415124","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS010","2","8.79","25888","TRUE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","3","8.74","25748","FALSE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","4","300.01","316512","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS010","5","300.02","392132","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS010","6","8.82","25784","TRUE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","7","8.79","25948","FALSE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","8","8.71","26360","FALSE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS010","9","8.80","26708","TRUE","FALSE","302","3137","300","3085","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D10CS100","1","0.95","26340","TRUE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","10","1.39","26636","TRUE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","11","300.01","295572","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","12","0.96","25884","TRUE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","13","0.94","25740","TRUE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","14","1.03","25848","FALSE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","15","1.24","27404","TRUE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","16","1.22","27796","FALSE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","2","1.16","26756","FALSE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","3","300.01","255672","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","4","1.04","25980","TRUE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","5","300.01","199112","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","6","1.23","25884","FALSE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","7","1.22","25756","TRUE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","8","1.22","27176","FALSE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D10CS100","9","1.21","25772","FALSE","FALSE","302","3137","302","3137","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D20CS010","1","144.63","100972","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","10","144.58","99396","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","11","300.00","169756","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D20CS010","12","144.27","100376","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","13","144.72","99512","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","14","144.36","101536","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","15","144.39","98848","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","16","300.00","172156","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D20CS010","2","145.93","98308","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","3","148.17","98480","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","4","146.50","98648","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","5","144.29","99248","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","6","145.30","100772","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","7","147.56","100948","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","8","146.51","99904","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS010","9","144.80","100920","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","1","144.17","99896","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","10","144.30","99832","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","11","300.00","142716","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D20CS100","12","300.01","314528","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D20CS100","13","144.19","100952","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","14","145.45","99500","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","15","300.01","187976","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D20CS100","16","144.22","98968","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","2","147.41","101280","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","3","144.95","101520","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","4","300.00","173188","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D20CS100","5","145.29","98240","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","6","144.23","98956","TRUE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","7","145.21","101456","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","8","146.97","98504","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D20CS100","9","147.00","98976","FALSE","FALSE","1202","13457","1200","13405","0","0","0","0","0","0","0","0","0","0","0","0","1"
"PhaseVariation-PT-D30CS010","1","300.00","218992","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PhaseVariation-PT-D30CS010","10","300.00","217576","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
